
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 41 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 01:49:35.056

TimeStamp, fr_w      , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot_w    , plsol_w   , pus_w     , pvdkds_w  , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
   17.050, 1         , 0         , 0.85254   , 0         , 10.3333   , 1253.75   , 985.078   , 985.078   , 990.039   , 0.859377  , 0.585939  , 0.566408  , 1.01563   , 46.5      , 100.289   , 100.523   , 46.7578   , 325       , 3.992     , 0         , 7.45098   , 0         , -8.25     
   17.100, 1         , 0         , 0.85254   , 0         , 10.3889   , 1256.75   , 985.078   , 985.078   , 992.656   , 0.859377  , 0.585939  , 0.566408  , 1.01563   , 45.8203   , 100.523   , 100.641   , 46.5938   , 325       , 3.94      , 0         , 7.05883   , 0         , -8.25     
   17.150, 1         , 0         , 0.85254   , 0         , 11.3889   , 1257.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.60547   , 0.585939  , 0.976565  , 45.9844   , 100.617   , 100.641   , 41.3203   , 325       , 4.036     , 0         , 7.45098   , 0         , -8.25     
   17.200, 1         , 0         , 0.85254   , 0         , 10.1111   , 1262.5    , 985.078   , 985.078   , 992.656   , 0.89844   , 0.60547   , 0.585939  , 0.976565  , 45.5156   , 100.641   , 100.852   , 41.1563   , 325       , 3.868     , 0         , 6.66667   , 0         , -8.25     
   17.250, 1         , 0         , 0.85254   , 0         , 9.27779   , 1266.5    , 985.078   , 985.078   , 992.656   , 0.937502  , 0.625002  , 0.60547   , 1.01563   , 44.4609   , 100.852   , 101.016   , 41.0859   , 325       , 3.732     , 0         , 6.27451   , 0         , -8.25     
   17.300, 1         , 0         , 0.85254   , 0         , 9.50001   , 1256      , 985.078   , 985.078   , 992.656   , 0.937502  , 0.625002  , 0.60547   , 1.01563   , 43.0547   , 100.969   , 100.594   , 41.0156   , 325       , 3.668     , 0         , 6.27451   , 0         , -6        
   17.350, 1         , 0         , 0.897218  , 0         , 9.30556   , 1240.25   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.664064  , 0.625002  , 1.05469   , 42.1406   , 100.523   , 99.9844   , 41.2031   , 325       , 3.464     , 0         , 6.27451   , 0         , -3.75     
   17.400, 1         , 0         , 0.897218  , 0         , 9.3889    , 1235.75   , 985.078   , 985.078   , 992.656   , 0.89844   , 0.664064  , 0.625002  , 1.05469   , 41.4141   , 99.9844   , 99.8203   , 41.4609   , 325       , 3.44      , 0         , 6.27451   , 0         , -2.25     
   17.450, 1         , 0         , 0.897218  , 0         , 9.86112   , 1236.5    , 985.078   , 985.078   , 992.656   , 0.859377  , 0.683596  , 0.60547   , 1.09375   , 41.6016   , 99.7969   , 99.8203   , 41.5547   , 325       , 3.508     , 0         , 6.27451   , 0         , -2.25     
   17.500, 1         , 0         , 0.897218  , 0         , 9.66667   , 1229      , 985.078   , 985.078   , 992.656   , 0.859377  , 0.683596  , 0.60547   , 1.09375   , 41.2031   , 99.7969   , 99.7734   , 41.5781   , 325       , 3.476     , 0         , 6.27451   , 0         , -1.5      
   17.550, 1         , 0         , 0.897706  , 0         , 9.72223   , 1232.5    , 985.078   , 985.078   , 992.656   , 0.820315  , 0.703127  , 0.585939  , 1.05469   , 41.3672   , 99.75     , 99.7031   , 41.7422   , 325       , 3.484     , 0         , 6.27451   , 0         , -1.5      
   17.600, 1         , 0         , 0.897706  , 0         , 10.1389   , 1237      , 985.078   , 985.078   , 992.656   , 0.820315  , 0.703127  , 0.585939  , 1.05469   , 41.9531   , 99.7031   , 99.7969   , 41.7422   , 325       , 3.568     , 0         , 6.27451   , 0         , -2.25     
   17.650, 1         , 0         , 0.897706  , 0         , 9.91667   , 1242.25   , 985.078   , 985.078   , 992.656   , 0.781252  , 0.722658  , 0.566408  , 1.01563   , 41.8359   , 99.7969   , 100.078   , 41.6484   , 325       , 3.54      , 0         , 6.27451   , 0         , -2.25     
   17.700, 1         , 0         , 0.897706  , 0         , 9.25001   , 1235.5    , 985.078   , 985.078   , 990.039   , 0.781252  , 0.722658  , 0.566408  , 1.01563   , 41.7188   , 100.055   , 99.8203   , 41.625    , 330       , 3.492     , 0         , 6.27451   , 0         , -2.25     
   17.750, 1         , 0         , 0.898927  , 0         , 9.00001   , 1230      , 985.078   , 985.078   , 992.656   , 0.820315  , 0.742189  , 0.546876  , 0.976565  , 41.2969   , 99.7969   , 99.6094   , 41.5781   , 330       , 3.42      , 0         , 6.27451   , 0         , -0.75     
   17.800, 1         , 0         , 0.898927  , 0         , 9.77779   , 1229      , 985.078   , 985.078   , 990.039   , 0.820315  , 0.742189  , 0.546876  , 0.976565  , 41.3203   , 99.5859   , 99.5625   , 41.7656   , 330       , 3.508     , 0         , 6.27451   , 0         , 0         
   17.850, 1         , 0         , 0.898927  , 0         , 8.97223   , 1233.5    , 985.078   , 985.078   , 990.039   , 0.781252  , 0.761721  , 0.527345  , 1.01563   , 40.7813   , 99.5625   , 99.7266   , 41.8359   , 330       , 3.388     , 0         , 6.27451   , 0         , 0.75      
   17.900, 1         , 0         , 0.898927  , 0         , 9.6389    , 1238.25   , 985.078   , 985.078   , 990.039   , 0.781252  , 0.761721  , 0.527345  , 1.01563   , 40.6172   , 99.7031   , 99.9141   , 41.7188   , 330       , 3.448     , 0         , 6.27451   , 0         , 0         
   17.950, 1         , 0         , 0.89966   , 0         , 9.36112   , 1249      , 985.078   , 985.078   , 990.039   , 0.742189  , 0.761721  , 0.507814  , 1.05469   , 40.125    , 99.9375   , 100.336   , 41.6953   , 330       , 3.38      , 0         , 6.27451   , 0         , 0.75      
   18.000, 1         , 0         , 0.89966   , 0         , 9.22223   , 1260.5    , 985.078   , 985.078   , 990.039   , 0.742189  , 0.761721  , 0.507814  , 1.05469   , 39.9141   , 100.359   , 100.781   , 41.3672   , 330       , 3.356     , 0         , 6.27451   , 0         , 0         
   18.050, 1         , 0         , 0.89966   , 0         , 9.27779   , 1270.75   , 985.078   , 985.078   , 990.039   , 0.781252  , 0.781252  , 0.488283  , 1.09375   , 39.6563   , 100.781   , 101.18    , 41.1797   , 330       , 3.352     , 0         , 6.27451   , 0         , -0.75     
   18.100, 1         , 0         , 0.89966   , 0         , 9.50001   , 1276.25   , 985.078   , 985.078   , 990.039   , 0.781252  , 0.781252  , 0.488283  , 1.09375   , 39.6563   , 101.18    , 101.391   , 40.8047   , 330       , 3.372     , 0         , 6.66667   , 0         , -1.5      
   18.150, 1         , 0         , 0.900148  , 0         , 10.6111   , 1277      , 985.078   , 985.078   , 990.039   , 0.820315  , 0.800783  , 0.44922   , 1.13282   , 40.1016   , 101.367   , 101.391   , 40.6172   , 330       , 3.536     , 0         , 6.66667   , 0         , -1.5      
   18.200, 1         , 0         , 0.900148  , 0         , 10.1111   , 1279.25   , 985.078   , 985.078   , 990.039   , 0.820315  , 0.800783  , 0.44922   , 1.13282   , 40.6406   , 101.367   , 101.508   , 40.4766   , 330       , 3.492     , 0         , 6.66667   , 0         , -3        
   18.250, 1         , 0         , 0.900148  , 0         , 9.8889    , 1277.5    , 985.078   , 985.078   , 990.039   , 0.781252  , 0.781252  , 0.468751  , 1.17188   , 40.7344   , 101.508   , 101.438   , 40.3359   , 330       , 3.472     , 0         , 6.66667   , 0         , -3.75     
   18.300, 1         , 0         , 0.900148  , 0         , 9.3889    , 1283.5    , 985.078   , 985.078   , 990.039   , 0.781252  , 0.781252  , 0.468751  , 1.17188   , 40.5      , 101.438   , 101.672   , 40.2188   , 330       , 3.424     , 0         , 6.27451   , 0         , -3.75     
   18.350, 1         , 0         , 0.901369  , 0         , 10.0278   , 1284.5    , 985.078   , 985.078   , 990.039   , 0.742189  , 0.761721  , 0.468751  , 1.21094   , 40.5938   , 101.672   , 101.695   , 39.9375   , 330       , 3.512     , 0         , 6.27451   , 0         , -4.5      
   18.400, 1         , 0         , 0.901369  , 0         , 9.83334   , 1278.25   , 985.078   , 985.078   , 987.383   , 0.742189  , 0.761721  , 0.468751  , 1.21094   , 40.3828   , 101.648   , 101.461   , 39.8672   , 330       , 3.548     , 0         , 6.27451   , 0         , -3.75     
   18.450, 1         , 0         , 0.901369  , 0         , 9.58334   , 1273.75   , 985.078   , 985.078   , 990.039   , 0.742189  , 0.781252  , 0.488283  , 1.13282   , 40.2188   , 101.438   , 101.297   , 39.8203   , 330       , 3.44      , 0         , 6.27451   , 0         , -3.75     
   18.500, 1         , 0         , 0.901369  , 0         , 9.02778   , 1266.5    , 985.078   , 985.078   , 990.039   , 0.742189  , 0.781252  , 0.488283  , 1.13282   , 39.6797   , 101.25    , 101.016   , 39.9141   , 330       , 3.368     , 0         , 6.27451   , 0         , -2.25     
   18.550, 1         , 0         , 0.901857  , 0         , 9.55556   , 1260.5    , 985.078   , 985.078   , 990.039   , 0.781252  , 0.800783  , 0.507814  , 1.09375   , 39.9141   , 100.992   , 100.594   , 40.0313   , 330       , 3.408     , 0         , 6.27451   , 0         , -1.5      
   18.600, 1         , 0         , 0.901857  , 0         , 9.30556   , 1264.75   , 985.078   , 985.078   , 990.039   , 0.781252  , 0.800783  , 0.507814  , 1.09375   , 39.8906   , 100.617   , 100.852   , 39.9609   , 330       , 3.392     , 0         , 6.27451   , 0         , -2.25     
   18.650, 1         , 0         , 0.901857  , 0         , 9.3889    , 1258.75   , 985.078   , 985.078   , 987.383   , 0.742189  , 0.820315  , 0.488283  , 1.05469   , 39.6094   , 100.828   , 100.711   , 39.8438   , 330       , 3.428     , 0         , 6.27451   , 0         , -1.5      
   18.700, 1         , 0         , 0.901857  , 0         , 9.25001   , 1257.5    , 985.078   , 985.078   , 987.383   , 0.742189  , 0.820315  , 0.488283  , 1.05469   , 39.4219   , 100.688   , 100.664   , 39.9141   , 335       , 3.384     , 0         , 6.27451   , 0         , -0.75     
   18.750, 1         , 0         , 0.903078  , 0         , 9.83334   , 1255.25   , 985.078   , 985.078   , 987.383   , 0.781252  , 0.839846  , 0.468751  , 1.05469   , 39.7734   , 100.641   , 100.57    , 39.8906   , 335       , 3.6       , 0         , 6.27451   , 0         , -0.75     
   18.800, 1         , 0         , 0.903078  , 0         , 8.80556   , 1259.5    , 985.078   , 985.078   , 987.383   , 0.781252  , 0.839846  , 0.468751  , 1.05469   , 39.2813   , 100.57    , 100.734   , 39.7969   , 335       , 3.324     , 0         , 6.27451   , 0         , -1.5      
   18.850, 1         , 0         , 0.903078  , 0         , 9.6389    , 1252      , 985.078   , 985.078   , 987.383   , 0.742189  , 0.859377  , 0.488283  , 1.01563   , 39.2109   , 100.688   , 100.453   , 39.7969   , 335       , 3.484     , 0         , 6.27451   , 0         , 0         
   18.900, 1         , 0         , 0.903078  , 0         , 9.94445   , 1260.25   , 985.078   , 985.078   , 987.383   , 0.742189  , 0.859377  , 0.488283  , 1.01563   , 39.5156   , 100.453   , 100.758   , 39.7969   , 335       , 3.612     , 0         , 6.27451   , 0         , -0.75     
   18.950, 1         , 0         , 0.903566  , 0         , 10.1389   , 1269      , 985.078   , 985.078   , 990.039   , 0.703127  , 0.878909  , 0.468751  , 0.976565  , 39.6328   , 100.758   , 101.109   , 39.6563   , 335       , 3.652     , 0         , 6.27451   , 0         , -1.5      
   19.000, 1         , 0         , 0.903566  , 0         , 8.91667   , 1280      , 985.078   , 985.078   , 987.383   , 0.703127  , 0.878909  , 0.468751  , 0.976565  , 39.2578   , 101.109   , 101.438   , 39.2578   , 335       , 3.336     , 0         , 6.27451   , 0         , -3        
   19.050, 1         , 0         , 0.903566  , 0         , 10.4167   , 1279.25   , 985.078   , 985.078   , 987.383   , 0.664064  , 0.89844   , 0.488283  , 1.01563   , 39.5156   , 101.438   , 101.508   , 39.0469   , 335       , 3.78      , 0         , 6.27451   , 0         , -3        
   19.100, 1         , 0         , 0.903566  , 0         , 9.27779   , 1281.5    , 985.078   , 985.078   , 987.383   , 0.664064  , 0.89844   , 0.488283  , 1.01563   , 39.6563   , 101.484   , 101.578   , 38.8828   , 335       , 3.38      , 0         , 6.27451   , 0         , -3.75     
   19.150, 1         , 0         , 0.904298  , 0         , 9.75001   , 1276      , 985.078   , 985.078   , 987.383   , 0.703127  , 0.917971  , 0.507814  , 1.05469   , 39.4922   , 101.555   , 101.367   , 38.7188   , 335       , 3.552     , 0         , 6.27451   , 0         , -3        
   19.200, 1         , 0         , 0.904298  , 0         , 9.72223   , 1269      , 985.078   , 985.078   , 987.383   , 0.703127  , 0.917971  , 0.507814  , 1.05469   , 39.5859   , 101.344   , 101.109   , 38.7656   , 335       , 3.548     , 0         , 6.27451   , 0         , -3        
   19.250, 1         , 0         , 0.904298  , 0         , 8.94445   , 1264.75   , 985.078   , 985.078   , 990.039   , 0.664064  , 0.937502  , 0.527345  , 1.09375   , 39.0938   , 101.086   , 100.945   , 38.7891   , 335       , 3.32      , 0         , 5.88235   , 0         , -2.25     
   19.300, 1         , 0         , 0.904298  , 0         , 9.30556   , 1261.5    , 985.078   , 985.078   , 987.383   , 0.664064  , 0.937502  , 0.527345  , 1.09375   , 38.8359   , 100.922   , 100.805   , 38.8594   , 335       , 3.372     , 0         , 5.88235   , 0         , -1.5      
   19.350, 1         , 0         , 0.905519  , 0         , 9.33334   , 1262.25   , 985.078   , 985.078   , 987.383   , 0.625002  , 0.917971  , 0.546876  , 1.13282   , 38.6953   , 100.805   , 100.852   , 38.7891   , 335       , 3.36      , 0         , 5.88235   , 0         , -1.5      
   19.400, 1         , 0         , 0.905519  , 0         , 8.44445   , 1266.75   , 985.078   , 985.078   , 987.383   , 0.625002  , 0.917971  , 0.546876  , 1.13282   , 38.1797   , 100.852   , 101.016   , 38.6719   , 335       , 3.244     , 0         , 5.88235   , 0         , -2.25     
   19.450, 1         , 0         , 0.905519  , 0         , 9.02778   , 1268.25   , 985.078   , 985.078   , 987.383   , 0.644533  , 0.937502  , 0.527345  , 1.13282   , 37.8281   , 101.016   , 101.086   , 38.5547   , 335       , 3.272     , 0         , 5.88235   , 0         , -1.5      
   19.500, 1         , 0         , 0.905519  , 0         , 9.33334   , 1267.5    , 985.078   , 985.078   , 987.383   , 0.644533  , 0.937502  , 0.527345  , 1.13282   , 37.9453   , 101.063   , 101.039   , 38.4375   , 335       , 3.316     , 0         , 5.88235   , 0         , -1.5      
   19.550, 1         , 0         , 0.906007  , 0         , 9.30556   , 1261      , 985.078   , 985.078   , 987.383   , 0.664064  , 0.957034  , 0.507814  , 1.09375   , 37.9922   , 101.016   , 100.805   , 38.4141   , 335       , 3.332     , 0         , 5.88235   , 0         , -1.5      
   19.600, 1         , 0         , 0.906007  , 0         , 8.97223   , 1255.75   , 985.078   , 985.078   , 987.383   , 0.664064  , 0.957034  , 0.507814  , 1.09375   , 38.3672   , 100.781   , 100.594   , 38.5313   , 335       , 3.336     , 0         , 5.88235   , 0         , -1.5      
   19.650, 1         , 0         , 0.906007  , 0         , 10.0278   , 1257.5    , 985.078   , 985.078   , 987.383   , 0.683596  , 0.937502  , 0.527345  , 1.05469   , 38.7891   , 100.594   , 100.664   , 38.5781   , 335       , 3.728     , 0         , 5.88235   , 0         , -1.5      
   19.700, 1         , 0         , 0.906007  , 0         , 9.36112   , 1254.75   , 985.078   , 985.078   , 987.383   , 0.683596  , 0.937502  , 0.527345  , 1.05469   , 39.0469   , 100.641   , 100.547   , 38.5781   , 340       , 3.5       , 0         , 5.88235   , 0         , -2.25     
   19.750, 1         , 0         , 0.906496  , 0         , 8.66667   , 1248      , 985.078   , 985.078   , 987.383   , 0.703127  , 0.957034  , 0.546876  , 1.01563   , 38.5781   , 100.523   , 100.289   , 38.5313   , 340       , 3.316     , 0         , 5.88235   , 0         , -1.5      
   19.800, 1         , 0         , 0.906496  , 0         , 8.72223   , 1247.25   , 985.078   , 985.078   , 987.383   , 0.703127  , 0.957034  , 0.546876  , 1.01563   , 38.1328   , 100.266   , 100.266   , 38.6484   , 340       , 3.288     , 0         , 5.88235   , 0         , -0.75     
   19.850, 1         , 0         , 0.906496  , 0         , 9.3889    , 1248      , 985.078   , 985.078   , 987.383   , 0.683596  , 0.937502  , 0.527345  , 0.976565  , 38.2031   , 100.266   , 100.289   , 38.6719   , 340       , 3.408     , 0         , 5.88235   , 0         , 0         
   19.900, 1         , 0         , 0.906496  , 0         , 8.6389    , 1246.25   , 985.078   , 985.078   , 987.383   , 0.683596  , 0.937502  , 0.527345  , 0.976565  , 37.875    , 100.266   , 100.219   , 38.7656   , 340       , 3.272     , 0         , 5.88235   , 0         , 0         
   19.950, 1         , 0         , 0.907228  , 0         , 9.36112   , 1250.5    , 985.078   , 985.078   , 987.383   , 0.683596  , 0.917971  , 0.527345  , 0.937502  , 38.0859   , 100.219   , 100.383   , 38.5781   , 340       , 3.452     , 0         , 5.88235   , 0         , 0         
   20.000, 1         , 0         , 0.907228  , 0         , 9.44445   , 1249.5    , 985.078   , 985.078   , 987.383   , 0.683596  , 0.917971  , 0.527345  , 0.937502  , 38.4844   , 100.336   , 100.219   , 38.625    , 340       , 3.512     , 0         , 5.88235   , 0         , -0.75     
   20.050, 1         , 0         , 0.907228  , 0         , 8.91667   , 1247.5    , 985.078   , 985.078   , 987.383   , 0.683596  , 0.937502  , 0.546876  , 0.89844   , 38.5547   , 100.219   , 100.266   , 38.5781   , 340       , 3.352     , 0         , 5.88235   , 0         , -0.75     
   20.100, 1         , 0         , 0.907228  , 0         , 9.3889    , 1235.5    , 985.078   , 985.078   , 987.383   , 0.683596  , 0.937502  , 0.546876  , 0.89844   , 38.7422   , 100.219   , 99.9844   , 38.6484   , 340       , 3.556     , 0         , 5.88235   , 0         , 0         
